Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Recording Fixation filter name,Event,Event value,Gaze point X,Gaze point Y,Gaze point 3D X,Gaze point 3D Y,Gaze point 3D Z,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil position left X,Pupil position left Y,Pupil position left Z,Pupil position right X,Pupil position right Y,Pupil position right Z,Pupil diameter left,Pupil diameter right,Pupil diameter filtered,Validity left,Validity right,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y
101349989,1011112772,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,947,354,23.6713,384.4581,2345.6235,0.00203,0.16103,0.98695,0.01729,0.17327,0.98472,32.46,-20.82,-33.81,-31.75,-16.92,-32.76,3.348,3.277,3.307,Valid,Valid,Fixation,170,200,950,355
101359981,1011122764,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,947,355,19.6421,325.5943,2000.5416,0.00613,0.16124,0.9869,0.01249,0.17283,0.98487,32.48,-20.76,-33.79,-31.61,-17.26,-32.6,3.321,3.277,3.303,Valid,Valid,Fixation,170,200,950,355
101369977,1011132760,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,947,356,18.3543,304.2637,1875.3527,0.00205,0.15927,0.98723,0.01655,0.17457,0.98451,32.47,-20.82,-33.81,-31.75,-16.92,-32.76,3.337,3.282,3.306,Valid,Valid,Fixation,170,200,950,355
101379967,1011142750,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,947,356,18.6503,309.6862,1907.3689,0.00568,0.16074,0.98698,0.01283,0.17322,0.9848,32.48,-20.76,-33.79,-31.61,-17.25,-32.6,3.31,3.273,3.298,Valid,Valid,Fixation,170,200,950,355
101389958,1011152741,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,947,355,19.2744,322.1754,1976.911,0.00347,0.15776,0.98747,0.0167,0.17457,0.9845,32.47,-20.82,-33.81,-31.75,-16.92,-32.76,3.336,3.275,3.294,Valid,Valid,Fixation,170,200,950,355
101400101,1011162884,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,947,355,19.8197,331.1605,2028.0172,0.00412,0.16536,0.98623,0.01301,0.17357,0.98474,32.48,-20.76,-33.79,-31.61,-17.25,-32.6,3.308,3.265,3.291,Valid,Valid,Fixation,170,200,950,355
101410051,1011172834,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,3.294,Invalid,Invalid,EyesNotFound,20,104,,
101420001,1011182784,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,3.291,Invalid,Invalid,EyesNotFound,20,104,,
101429953,1011192736,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,947,356,18.8324,304.1952,1875.3555,0.00143,0.15917,0.98725,0.01765,0.17459,0.98448,32.47,-20.82,-33.81,-31.75,-16.92,-32.76,3.326,3.27,3.294,Valid,Valid,Fixation,220,201,938,348
101439948,1011202731,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,947,355,19.6432,327.8306,2004.4857,0.00526,0.16146,0.98687,0.01333,0.1741,0.98464,32.48,-20.76,-33.78,-31.61,-17.25,-32.6,3.309,3.261,3.292,Valid,Valid,Fixation,220,201,938,348
101449938,1011212721,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,947,354,19.8102,346.2224,2110.1074,0.0005,0.16111,0.98694,0.01739,0.1747,0.98447,32.47,-20.81,-33.81,-31.75,-16.92,-32.76,3.327,3.264,3.292,Valid,Valid,Fixation,220,201,938,348
101459932,1011222715,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,947,354,18.8098,308.0887,1881.0425,0.00453,0.16138,0.98688,0.01439,0.17544,0.98438,32.48,-20.76,-33.78,-31.61,-17.25,-32.6,3.3,3.253,3.281,Valid,Valid,Fixation,220,201,938,348
101469922,1011232705,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,944,353,18.9145,260.9329,1585.9607,0.00005,0.1613,0.98691,0.02254,0.17927,0.98354,32.47,-20.81,-33.82,-31.76,-17.01,-32.66,3.323,3.231,3.277,Valid,Valid,Fixation,220,201,938,348
101479912,1011242695,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,944,353,20.6427,273.8978,1660.7004,0.0047,0.16193,0.98679,0.01882,0.17881,0.9837,32.48,-20.76,-33.77,-31.61,-17.29,-32.57,3.299,3.229,3.264,Valid,Valid,Fixation,220,201,938,348
101489908,1011252691,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,943,353,21.9824,274.2604,1660.7726,0.00036,0.16226,0.98675,0.0248,0.17875,0.98358,32.47,-20.8,-33.82,-31.77,-17.02,-32.64,3.323,3.214,3.267,Valid,Valid,Fixation,220,201,938,348
101499900,1011262683,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,942,353,23.3365,269.7597,1633.2662,0.00487,0.16189,0.9868,0.02222,0.17953,0.9835,32.48,-20.76,-33.77,-31.62,-17.28,-32.57,3.29,3.203,3.251,Valid,Valid,Fixation,220,201,938,348
101509886,1011272669,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,942,352,23.8686,271.4206,1637.3352,0.00123,0.16292,0.98664,0.0265,0.17947,0.98341,32.48,-20.79,-33.84,-31.77,-17.02,-32.64,3.321,3.202,3.262,Valid,Valid,Fixation,220,201,938,348
101518497,1011281280,,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),SyncPortOutHigh,,,,,,,,,,,,,,,,,,,,,,,,Fixation,220,201,938,348
101519880,1011282663,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,941,350,26.1055,293.1896,1747.5457,0.00567,0.16438,0.98638,0.02273,0.18093,0.98323,32.49,-20.75,-33.78,-31.61,-17.28,-32.57,3.295,3.164,3.24,Valid,Valid,Fixation,220,201,938,348
101529871,1011292654,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,940,348,30.0994,311.7207,1845.4628,0.00387,0.16612,0.9861,0.0273,0.18045,0.9832,32.48,-20.77,-33.86,-31.76,-17.02,-32.64,3.332,3.184,3.253,Valid,Valid,Fixation,220,201,938,348
101539867,1011302650,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,938,348,35.0185,326.2723,1925.5052,0.00847,0.16609,0.98607,0.0263,0.18104,0.98312,32.49,-20.74,-33.78,-31.61,-17.28,-32.57,3.287,3.18,3.24,Valid,Valid,Fixation,220,201,938,348
101549883,1011312666,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,936,347,35.1368,311.346,1830.5887,0.00629,0.16732,0.98588,0.03044,0.18152,0.98292,32.48,-20.75,-33.88,-31.75,-17.02,-32.64,3.332,3.19,3.258,Valid,Valid,Fixation,220,201,938,348
101559874,1011322657,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,937,347,45.5761,408.8838,2401.3608,0.01194,0.16701,0.98588,0.02457,0.17911,0.98352,32.5,-20.73,-33.79,-31.6,-17.27,-32.58,3.278,3.192,3.24,Valid,Valid,Fixation,220,201,938,348
101569871,1011332654,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,937,346,57.4721,530.9808,3115.6731,0.00992,0.16822,0.9857,0.02579,0.17571,0.9841,32.49,-20.74,-33.9,-31.72,-16.93,-32.74,3.325,3.213,3.264,Valid,Valid,Fixation,220,201,938,348
101579863,1011342646,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,937,345,66.8657,601.3401,3507.2847,0.01483,0.16846,0.9856,0.02211,0.17663,0.98403,32.5,-20.73,-33.78,-31.59,-17.23,-32.62,3.262,3.207,3.246,Valid,Valid,Fixation,220,201,938,348
101589853,1011352636,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,935,344,84.5439,701.8091,4063.5938,0.01322,0.17121,0.98515,0.02722,0.17518,0.98416,32.5,-20.73,-33.9,-31.71,-16.91,-32.75,3.32,3.216,3.267,Valid,Valid,Fixation,220,201,938,348
101599842,1011362625,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,932,341,75.9423,575.2604,3283.8989,0.01855,0.17194,0.98493,0.02624,0.18063,0.9832,32.52,-20.73,-33.78,-31.58,-17.22,-32.63,3.262,3.224,3.239,Valid,Valid,Fixation,220,201,938,348
101609835,1011372618,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,928,339,62.9091,412.9998,2334.0332,0.01428,0.17545,0.98439,0.03764,0.18336,0.98233,32.52,-20.73,-33.9,-31.72,-17.02,-32.63,3.32,3.198,3.266,Valid,Valid,Fixation,220,201,938,348
101619830,1011382613,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,924,338,57.1475,334.3229,1884.3605,0.02477,0.17444,0.98436,0.03335,0.1878,0.98164,32.53,-20.73,-33.78,-31.57,-17.25,-32.59,3.249,3.229,3.23,Valid,Valid,Fixation,220,201,938,348
101629816,1011392599,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,920,336,59.1881,315.4277,1763.9877,0.01856,0.17605,0.98421,0.04571,0.18954,0.98081,32.54,-20.73,-33.9,-31.73,-17.13,-32.51,3.317,3.192,3.246,Valid,Valid,Fixation,220,201,938,348
101639811,1011402594,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,930,338,55.3799,392.9761,2208.3276,0.01702,0.17416,0.98457,0.03118,0.18726,0.98182,32.5,-20.73,-33.78,-31.61,-17.3,-32.58,3.234,3.183,3.216,Valid,Valid,Fixation,220,201,938,348
101649802,1011412585,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,960,340,-2.4237,395.0346,2234.229,-0.01509,0.18001,0.98355,0.0128,0.17907,0.98375,32.35,-20.79,-33.82,-31.87,-16.93,-32.83,3.299,2.989,3.154,Valid,Valid,Saccade,30,184,,
101659826,1011422609,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,999,353,-27.2246,124.7507,751.1503,-0.03549,0.1745,0.98402,-0.0328,0.18618,0.98197,32.08,-20.69,-33.76,-31.7,-17.53,-32.43,3.213,3.063,3.154,Valid,Valid,Saccade,30,184,,
101669815,1011432598,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1151,345,-93.4463,97.8213,553.0681,-0.1826,0.16799,0.96873,-0.12593,0.21859,0.96766,31.84,-20.78,-33.79,-32.16,-17.33,-32.58,3.245,2.958,3.168,Valid,Valid,Saccade,30,184,,
101679806,1011442589,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1139,340,-187.1347,213.8898,1179.8021,-0.154,0.16499,0.9742,-0.14515,0.20796,0.96731,31.68,-20.65,-33.84,-32.07,-17.66,-32.52,3.273,3.107,3.176,Valid,Valid,Fixation,180,202,1155,340
101689802,1011452585,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1169,338,-272.7556,271.5591,1479.6956,-0.18537,0.17616,0.96675,-0.16267,0.19545,0.96713,31.55,-20.78,-33.81,-32.43,-17.39,-32.65,3.326,3.078,3.208,Valid,Valid,Fixation,180,202,1155,340
101699792,1011462575,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1177,336,-297.3046,288.0664,1551.3263,-0.17917,0.16113,0.97053,-0.18263,0.21314,0.9598,31.57,-20.65,-33.84,-32.18,-17.7,-32.5,3.308,3.178,3.219,Valid,Valid,Fixation,180,202,1155,340
101709780,1011472563,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1179,338,-281.5572,267.3658,1457.3022,-0.19194,0.17577,0.96554,-0.17216,0.19545,0.96548,31.52,-20.78,-33.79,-32.47,-17.4,-32.64,3.347,3.121,3.224,Valid,Valid,Fixation,180,202,1155,340
101719774,1011482557,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1175,340,-306.0394,293.5699,1610.5813,-0.17856,0.16221,0.97047,-0.18085,0.20545,0.96181,31.57,-20.65,-33.82,-32.17,-17.75,-32.44,3.318,3.141,3.221,Valid,Valid,Fixation,180,202,1155,340
101729766,1011492549,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1171,339,-373.7245,366.9741,2007.8763,-0.18622,0.17598,0.96662,-0.16743,0.1899,0.96742,31.54,-20.79,-33.77,-32.46,-17.41,-32.61,3.357,3.109,3.228,Valid,Valid,Fixation,180,202,1155,340
101739762,1011502545,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1166,339,-421.7095,423.0414,2321.4902,-0.17229,0.16376,0.97134,-0.17416,0.19981,0.96423,31.59,-20.66,-33.79,-32.11,-17.82,-32.32,3.32,3.082,3.218,Valid,Valid,Fixation,180,202,1155,340
101749747,1011512530,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1159,337,-535.2301,559.7361,3045.6289,-0.1753,0.17781,0.96832,-0.16122,0.18648,0.96914,31.58,-20.8,-33.73,-32.43,-17.44,-32.54,3.355,3.092,3.232,Valid,Valid,Fixation,180,202,1155,340
101759738,1011522521,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1156,336,-479.6953,511.1039,2768.8726,-0.16601,0.16555,0.97213,-0.16552,0.20116,0.96547,31.62,-20.66,-33.77,-32.18,-17.71,-32.38,3.328,3.112,3.223,Valid,Valid,Fixation,180,202,1155,340
101769734,1011532517,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1170,351,-98.1668,90.9496,528.8488,-0.17151,0.17791,0.96899,-0.16496,0.20119,0.96556,31.62,-20.8,-33.72,-32.45,-17.4,-32.55,3.36,3.169,3.254,Valid,Valid,Fixation,180,202,1155,340
101779725,1011542508,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1321,557,-12.9156,-0.1787,40.126,-0.12781,0.06881,0.98941,-0.20015,0.44884,0.87091,31.65,-20.68,-33.74,-32.16,-17.73,-32.34,3.333,3.153,3.248,Valid,Valid,Fixation,180,202,1155,340
101789715,1011552498,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1161,336,-141.3379,147.6681,796.59,-0.17033,0.18162,0.96851,-0.15818,0.20724,0.96542,31.65,-20.81,-33.7,-32.41,-17.34,-32.59,3.368,3.165,3.257,Valid,Valid,Fixation,180,202,1155,340
101799737,1011562520,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1146,332,-180.4391,207.0244,1100.6292,-0.15118,0.17353,0.97315,-0.15681,0.21309,0.96437,31.68,-20.68,-33.74,-32.09,-17.78,-32.25,3.343,3.133,3.238,Valid,Valid,Fixation,180,202,1155,340
101809729,1011572512,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1131,339,-157.521,189.0296,1040.2211,-0.16984,0.18418,0.96811,-0.11438,0.19235,0.97464,31.68,-20.81,-33.69,-32.37,-17.16,-32.73,3.374,2.923,3.213,Valid,Valid,Fixation,180,202,1155,340
101819725,1011582508,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1132,345,-122.0355,141.4603,802.1413,-0.14572,0.1764,0.97347,-0.13776,0.19745,0.97059,31.71,-20.68,-33.74,-32.13,-17.56,-32.5,3.341,3.059,3.201,Valid,Valid,Fixation,180,202,1155,340
101829710,1011592493,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1126,340,-248.9876,306.7635,1694.6387,-0.15758,0.18386,0.97024,-0.12231,0.18291,0.97549,31.71,-20.81,-33.7,-32.38,-17.09,-32.82,3.376,3.015,3.206,Valid,Valid,Fixation,180,202,1155,340
101839705,1011602488,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1123,340,-316.0352,395.4927,2193.9412,-0.14471,0.17566,0.97376,-0.13021,0.18782,0.97354,31.74,-20.68,-33.73,-32.25,-17.35,-32.74,3.329,3.062,3.202,Valid,Valid,Fixation,180,202,1155,340
101849696,1011612479,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1121,342,-329.4202,412.7414,2309.9141,-0.15094,0.18219,0.97161,-0.12442,0.17647,0.97641,31.73,-20.81,-33.69,-32.42,-17,-32.91,3.358,3.054,3.203,Valid,Valid,Fixation,180,202,1155,340
101859687,1011622470,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,3.219,Invalid,Invalid,EyesNotFound,20,105,,
101869678,1011632461,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,3.243,Invalid,Invalid,EyesNotFound,20,105,,
101879669,1011642452,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1131,331,-266.0783,333.5396,1763.1062,-0.13769,0.17579,0.97475,-0.14935,0.20658,0.96696,31.78,-20.68,-33.73,-32.24,-17.34,-32.73,3.317,3.214,3.24,Valid,Valid,Unclassified,20,69,,
101889665,1011652448,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1122,335,-833.0908,1076.3813,5808.1582,-0.1444,0.1827,0.97251,-0.13354,0.18225,0.97414,31.77,-20.8,-33.7,-32.41,-16.99,-32.91,3.337,3.149,3.233,Valid,Valid,Unclassified,20,69,,
101899666,1011662449,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,3.231,Invalid,Invalid,EyesNotFound,20,106,,
101909667,1011672450,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,3.227,Invalid,Invalid,EyesNotFound,20,106,,
101919669,1011682452,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1106,352,-684.8984,897.9596,5291.4907,-0.13148,0.16852,0.97689,,,,31.81,-20.68,-33.71,,,,3.278,,3.219,Valid,Invalid,Fixation,240,203,1098,344
101929660,1011692443,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1116,340,-828.7256,1082.5402,6009.6255,-0.13628,0.1803,0.97413,-0.13102,0.17508,0.9758,31.81,-20.8,-33.7,-32.45,-16.84,-32.98,3.313,3.133,3.219,Valid,Valid,Fixation,240,203,1098,344
101939656,1011702439,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1121,332,-880.0498,1160.1215,6184.3672,-0.12776,0.16361,0.97822,-0.14761,0.20541,0.96748,31.84,-20.69,-33.7,-32.1,-17.49,-32.49,3.257,3.186,3.218,Valid,Valid,Fixation,240,203,1098,344
101949640,1011712423,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1119,331,-864.9291,1157.1694,6151.5254,-0.13453,0.18131,0.97418,-0.1376,0.18884,0.97232,31.83,-20.8,-33.7,-32.32,-17.04,-32.81,3.307,3.158,3.23,Valid,Valid,Fixation,240,203,1098,344
101959632,1011722415,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1118,331,-857.4435,1159.0448,6150.9443,-0.12585,0.15889,0.97924,-0.14395,0.21186,0.96664,31.86,-20.69,-33.69,-31.97,-17.68,-32.28,3.235,3.172,3.207,Valid,Valid,Fixation,240,203,1098,344
101969628,1011732411,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1118,329,-856.8295,1168.2966,6147.6978,-0.13219,0.18062,0.97463,-0.13752,0.1932,0.97147,31.85,-20.79,-33.7,-32.26,-17.12,-32.72,3.302,3.147,3.226,Valid,Valid,Fixation,240,203,1098,344
101979620,1011742403,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1118,327,-856.6127,1180.1359,6143.5537,-0.12543,0.15787,0.97946,-0.14423,0.21968,0.96485,31.88,-20.68,-33.69,-31.89,-17.79,-32.14,3.224,3.156,3.193,Valid,Valid,Fixation,240,203,1098,344
101989611,1011752394,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1112,336,-830.84,1131.6383,6154.1968,-0.12801,0.17302,0.97656,-0.13368,0.18947,0.97274,31.87,-20.79,-33.7,-32.22,-17.16,-32.66,3.295,3.148,3.217,Valid,Valid,Fixation,240,203,1098,344
101999600,1011762383,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1102,359,-780.5938,1009.2202,6183.3848,-0.12788,0.16209,0.97846,,,,31.89,-20.68,-33.69,,,,3.205,,3.187,Valid,Invalid,Fixation,240,203,1098,344
102009593,1011772376,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1102,354,-739.0399,979.771,5835.0186,-0.12168,0.16478,0.9788,-0.12464,0.16817,0.97785,31.89,-20.79,-33.7,-32.35,-16.9,-32.87,3.284,3.153,3.214,Valid,Valid,Fixation,240,203,1098,344
102019589,1011782372,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1102,342,-1011.2166,1428.9758,8025.6152,-0.12413,0.16342,0.97872,-0.12099,0.1876,0.97477,31.91,-20.68,-33.7,-32.03,-17.46,-32.48,3.198,3.055,3.165,Valid,Valid,Fixation,240,203,1098,344
102029573,1011792356,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1102,344,-1055.7312,1486.9562,8402.2031,-0.12558,0.1734,0.97681,-0.11894,0.17543,0.97728,31.9,-20.78,-33.7,-32.26,-17.02,-32.8,3.279,3.126,3.185,Valid,Valid,Fixation,240,203,1098,344
